44.9065 	EXP 	text_5: autoDraw = False
44.9065 	EXP 	text: text = 0.7503347770018056
44.9065 	EXP 	text: autoDraw = True
44.9732 	DATA 	Mouse:  Left button up, pos=(712,74)
45.6404 	EXP 	New trial (rep=0, index=9): OrderedDict([('Image', 'Images/S_B_I2_04.png'), ('Race', 'Black'), ('Trait', 'Dominant'), ('Type', 'normal')])
45.6571 	EXP 	text: autoDraw = False
45.6571 	EXP 	text: autoDraw = False
45.6571 	EXP 	image_5: image = 'Images/S_B_I2_04.png'
45.6571 	EXP 	slider: markerPos = None
45.6571 	EXP 	slider: markerPos = None
45.6571 	EXP 	slider: rating = None
45.6571 	EXP 	image_5: autoDraw = True
45.9569 	EXP 	slider: autoDraw = True
45.9569 	EXP 	NextBu: autoDraw = True
45.9569 	EXP 	text_4: autoDraw = True
45.9569 	EXP 	text_5: autoDraw = True
46.5729 	DATA 	Mouse: Left button down, pos=(633,193)
46.5892 	EXP 	slider: markerPos = 40.33333333333333
46.6057 	EXP 	slider: markerPos = 40.33333333333333
46.6225 	EXP 	slider: markerPos = 40.33333333333333
46.6391 	EXP 	slider: markerPos = 40.33333333333333
46.6557 	EXP 	slider: markerPos = 40.33333333333333
46.6729 	EXP 	slider: markerPos = 40.33333333333333
46.6891 	EXP 	slider: markerPos = 40.33333333333333
46.6935 	DATA 	Mouse:  Left button up, pos=(633,193)
46.7062 	EXP 	slider: markerPos = 40.33333333333333
46.7229 	EXP 	slider: markerPos = 40.33333333333333
46.7229 	EXP 	slider: rating = 40.33333333333333
47.1259 	DATA 	Mouse: Left button down, pos=(678,100)
47.1562 	EXP 	image_5: autoDraw = False
47.1562 	EXP 	slider: autoDraw = False
47.1562 	EXP 	NextBu: autoDraw = False
47.1562 	EXP 	text_4: autoDraw = False
47.1562 	EXP 	text_5: autoDraw = False
47.1562 	EXP 	text: text = 1.4204485756678864
47.1562 	EXP 	text: autoDraw = True
47.2404 	DATA 	Mouse:  Left button up, pos=(678,100)
48.5741 	EXP 	New trial (rep=0, index=10): OrderedDict([('Image', 'Images/S_B_I5_04.png'), ('Race', 'Black'), ('Trait', 'Dominant'), ('Type', 'normal')])
48.5917 	EXP 	text: autoDraw = False
48.5917 	EXP 	text: autoDraw = False
48.5917 	EXP 	image_5: image = 'Images/S_B_I5_04.png'
48.5917 	EXP 	slider: markerPos = None
48.5917 	EXP 	slider: markerPos = None
48.5917 	EXP 	slider: rating = None
48.5917 	EXP 	image_5: autoDraw = True
48.8893 	EXP 	slider: autoDraw = True
48.8893 	EXP 	NextBu: autoDraw = True
48.8893 	EXP 	text_4: autoDraw = True
48.8893 	EXP 	text_5: autoDraw = True
49.6066 	DATA 	Mouse: Left button down, pos=(454,205)
49.6225 	EXP 	slider: markerPos = 20.444444444444443
49.6394 	EXP 	slider: markerPos = 20.444444444444443
49.6563 	EXP 	slider: markerPos = 20.444444444444443
49.6729 	EXP 	slider: markerPos = 20.444444444444443
49.6891 	EXP 	slider: markerPos = 20.444444444444443
49.6897 	DATA 	Mouse:  Left button up, pos=(454,205)
49.7057 	EXP 	slider: markerPos = 20.444444444444443
49.7057 	EXP 	slider: rating = 20.444444444444443
50.2094 	DATA 	Mouse: Left button down, pos=(639,98)
50.2394 	EXP 	image_5: autoDraw = False
50.2394 	EXP 	slider: autoDraw = False
50.2394 	EXP 	NextBu: autoDraw = False
50.2394 	EXP 	text_4: autoDraw = False
50.2394 	EXP 	text_5: autoDraw = False
50.2394 	EXP 	text: text = 0.736659657919086
50.2394 	EXP 	text: autoDraw = True
50.3072 	DATA 	Mouse:  Left button up, pos=(639,98)
50.9727 	EXP 	New trial (rep=0, index=11): OrderedDict([('Image', 'Images/S_B_I4_04.png'), ('Race', 'Black'), ('Trait', 'Dominant'), ('Type', 'normal')])
50.9892 	EXP 	text: autoDraw = False
50.9892 	EXP 	text: autoDraw = False
50.9892 	EXP 	image_5: image = 'Images/S_B_I4_04.png'
50.9892 	EXP 	slider: markerPos = None
50.9892 	EXP 	slider: markerPos = None
50.9892 	EXP 	slider: rating = None
50.9892 	EXP 	image_5: autoDraw = True
51.2902 	EXP 	slider: autoDraw = True
51.2902 	EXP 	NextBu: autoDraw = True
51.2902 	EXP 	text_4: autoDraw = True
51.2902 	EXP 	text_5: autoDraw = True
52.0425 	DATA 	Mouse: Left button down, pos=(729,196)
52.0724 	EXP 	slider: markerPos = 51.0
52.0892 	EXP 	slider: markerPos = 51.0
52.1060 	EXP 	slider: markerPos = 51.0
52.1227 	EXP 	slider: markerPos = 51.0
52.1393 	EXP 	slider: markerPos = 51.0
52.1564 	EXP 	slider: markerPos = 51.0
